dic_gloss,synonyms,sid,FSW
22-5961-357904,"무겁다1, 2",7944,M528x519S15a19480x496S15a11505x496S20500499x484S2d520473x481
22-5961-357904,"무겁다1, 3",7945,M532x579S20341491x527S2034a497x564S21100501x549S31500482x483S36110493x506S21410517x533
22-5961-357904,"무겁다1, 4",7946,M545x586S31500468x483S2f900534x541S15d3a498x535S20500503x557S36d00472x525S15d32512x547S31500497x483S35310479x506S34410511x506S22a24513x571
22-5961-357904,"무겁다1, 5",7947,M551x571S14f18453x555S14f10521x552S2a207515x508S2a307497x517S31500482x483S34710493x506
22-5961-357907,"무겁다1, 1",14310,M526x570S2ff00482x483S37d03502x514S10a10509x509S2e230507x538S20500503x500
22-5961-357907,"무겁다1, 2",14314,M531x525S19218470x481S20500488x481S10052501x476S37708478x500S20500485x492
22-5961-357907,"무겁다1, 3",14316,M521x526S2f700495x519S15d48479x475S1f504495x485S20e00494x504S22a04508x505
22-5961-357907,"무겁다1, 4",14317,M526x582S31500482x483S2f900511x519S15d3a478x540S20500496x534S22a24496x567S15d32499x541
22-5961-357907,"무겁다1, 5",14318,M538x553S2ff00482x483S37700530x522S2034c523x538S37700476x523S20344469x538S22a20499x532
22-5961-357907,"무겁다1, 6",14319,M544x560S31500482x483S14c20521x501S23102525x534
22-5961-357907,"무겁다1, 7",14320,M544x561S14c32513x537S14c36458x536S22e20492x535S34d00482x483S31530489x496
22-5961-357907,"무겁다1, 8",14321,M544x573S3090c482x479S31b30488x498S14c02499x521S2e400515x540S14c0a476x533S20500481x539
22-5961-357907,"무겁다1, 9",14323,M518x564S2034a492x549S20500493x519S20342491x532S31400482x483
22-5961-357911,"무겁다1, 1",13156,M542x530S2ff00479x483S2fb00490x471S15d18452x490S15d10523x489S36d00480x526S31030486x492S26a00515x474S26a10452x474
22-5961-357911,"무겁다1, 2",13158,M566x531S15d50502x479S15d58477x480S22a14440x514S26506526x488S15d40547x480S15d48434x480S22a04547x516S26512457x490S2fb00493x470
22-5961-357911,"무겁다1, 3",13161,M510x529S10044491x472S2d230490x507S20e00498x496
22-5961-357911,"무겁다1, 4",13165,M536x518S1723a465x500S17232516x501S23b26494x482
22-5961-357911,"무겁다1, 5",13167,M524x534S34410496x507S33500476x483S15d01497x511
22-5961-357911,"무겁다1, 6",13168,M572x563S17232518x546S1723a471x546S34400482x483S2fb00494x534S23108546x546S2311c435x545
22-5961-357911,"무겁다1, 7",13169,M610x597S15d32496x558S2f900518x548S15d3a479x558S20500495x550S22a24496x582S34400482x483S14c20587x531S26c02592x506
22-5961-357911,"무겁다1, 8",13171,M558x599S20500524x537S16c3f504x539S16c21531x520S26a02544x557S26a16510x568S2fb04533x593S33300482x483
22-5961-357911,"무겁다1, 9",13172,M550x553S32105482x483S15d01527x503S26a03523x519S20b00520x534S1f502501x529
22-5961-357917,"무겁다1, 1",13337,M559x519S34700442x482S36100471x483S36100523x483S34700497x484S17700462x503
22-5961-357917,"무겁다1, 2",13338,M534x545S21b00526x487S37700512x500S37706465x511S15d5a480x505S20500472x499S1ce50506x471S23404496x531S36f06473x456
22-5961-357917,"무겁다1, 3",13347,M583x550S17f30449x486S17f38420x485S28807448x516S2881f417x514S2fb04436x544S17f48498x484S17640567x457S21c00569x450S22f03548x463
22-5961-357917,"무겁다1, 4",13350,M531x578S1ec10508x528S1ec18480x559S23403493x534S20500488x549S22c20460x532S2fb01479x521S31a00482x483S34410496x505
22-5961-357917,"무겁다1, 5",13352,M526x583S31500482x483S2f900511x519S15d3a478x540S20500496x534S22a24496x568S15d32499x541
22-5963-358002,"손해1, 1",14648,M589x596S31900436x484S14c50465x541S14c58420x541S36d00435x525S26c28443x565S2fc04451x585S2ff00529x482S11810574x487S11818504x487S26c28533x526S2fc04541x548
22-5963-358002,"손해1, 3",14652,M600x599S14c48418x548S14c40466x548S36d00430x525S36d00528x525S20348512x583S22a20448x571S14c48506x526S14c40568x527S22a24543x563S31000531x483S20340573x584S34310542x505S22626591x556S22622499x555
22-5963-358002,"손해1, 4",14654,M523x590S20348481x575S20340508x557S31000482x483S28802487x542S20500486x566S36110493x506
22-5963-358002,"손해1, 6",14655,M525x604S14c41499x577S14c49471x577S20a00491x559S25120491x526S31000482x483S36110493x505
22-5963-358002,"손해1, 7",14657,M536x586S31500465x483S1ce10480x524S31000495x483S15d39456x561S14c50503x552S23f0a472x555S33530488x496S20e00466x574
22-5963-358002,"손해1, 8",14658,M526x577S2ff00482x483S20500495x504S10001501x511S15d39477x554S10002496x559S20e00496x563S23b0a503x541
22-5963-358016,"손해1, 1",12110,M558x577S14e51511x525S14e5f473x526S26605536x555S30f00482x483
22-5963-358016,"손해1, 2",12111,M520x517S15d3a480x498S17650489x484S20500491x504S21e00506x498
22-5963-358016,"손해1, 3",12112,M596x560S33200482x483S1e100498x504S1f540541x504S26c02543x533S15450581x506S22a04580x543
22-5963-358016,"손해1, 4",12113,M561x584S31500439x484S15d59428x530S15d41449x538S26501466x528S20e00423x527S34110450x506S15d0a513x518S15d40527x557S20500519x525S26500526x537S34400525x481
22-5963-358016,"손해1, 5",12114,M528x523S20500487x512S10030479x480S2035a496x506S37706472x514S2e308505x477
22-5963-358016,"손해1, 6",12115,M551x545S36904480x481S15d10532x487S15d18446x488S26520493x530
22-5963-358016,"손해1, 7",12116,M549x571S2fb04494x563S1ce41523x521S1ce49457x520S21b00518x534S21b00478x532S26502534x553S26516460x557S36904480x481
22-5963-358016,"손해1, 8",12120,M525x529S15d48475x477S1dc20501x471S2ed08508x506S20500494x495
22-5963-358016,"손해1, 9",12121,M526x577S2ff00482x483S20500495x504S10001501x511S15d39477x554S10002496x559S20e00496x563S23b0a503x541
22-5963-358028,"손해1, 1",14660,M552x545S31000482x483S14d14522x512S14d1c449x512S22f24488x531
22-5963-358028,"손해1, 2",14661,M554x545S31000482x483S35410492x506S1ce10483x501S21b00473x519S2880a505x515S14c20531x514
22-5963-358028,"손해1, 3",14662,M539x559S31000482x483S18520514x544S18528461x544S21200466x527S21200508x526
22-5963-358028,"손해1, 4",14792,M583x561S15d51475x538S33530476x496S34f00483x482S14c59513x533S14c51556x532S15d59432x536
22-5963-358028,"손해1, 5",14793,M519x587S14c5a488x563S14c50490x522S20500492x556S2ff00482x483
22-5963-358028,"손해1, 6",14795,M532x566S30a00482x483S35b14491x508S14c40508x535S14c48469x534S21600476x521S21600517x522
22-5963-358028,"손해1, 7",14796,M526x577S2ff00482x483S20500495x504S10001501x511S15d39477x554S10002496x559S20e00496x563S23b0a503x541
22-5966-358095,"외국2, 1",5035,M543x541S36904480x481S26500523x495S36d00479x523S11e00520x511
22-5966-358095,"외국2, 2",5036,M532x564S2ff00482x483S1a001504x501S19300498x545S20e00501x497S22a04507x530
22-5966-358095,"외국2, 3",5037,M530x536S10e00513x473S36d00479x465S26c02515x509
22-5966-358095,"외국2, 4",5038,M564x534S15418512x474S2f700530x527S15410549x474S2ee29528x504S20500460x484S14f1d437x488S15117466x466
22-5966-358095,"외국2, 5",5039,M542x517S10a00527x491S10a08458x490S36d00479x511S2ea2c491x483
22-5966-358095,"외국2, 6",5040,M539x578S10003471x557S10027518x504S23209495x535S33500476x483
22-5967-358155,"운전3, 1",14542,M513x522S10b43492x479S20500488x511
22-5967-358155,"운전3, 2",14543,M535x590S20300480x543S20300505x543S36d00479x524S3780a465x525S37802518x525S37b07466x552S37b05518x553S31500483x483S23108501x561S23110473x561S2fb04493x584
22-5967-358155,"운전3, 3",14544,M584x554S2e700499x525S37806454x544S18c02465x519S20300478x539S37806533x537S20300564x532S35730531x501S20500561x526S30d00441x486S30d00523x479S35730448x508S18c02554x511
22-5967-358155,"운전3, 4",14545,M536x607S37700526x549S20320520x535S26c02521x580S37604482x529S15d3a498x553S20500501x572S36d00478x527S31500486x483S35110491x503
22-5967-358155,"운전3, 5",14546,M521x599S31500481x483S35110487x502S37606478x525S36d00479x525S20354500x584S20353493x535S22a04490x557S20500489x572
22-5968-358184,"기도1, 1",7035,M522x546S31a00482x483S15d01499x509S26504499x531
22-5968-358184,"기도1, 2",7036,M541x597S31a00482x483S17f30525x535S36d00479x523S26604518x567
22-5968-358184,"기도1, 3",7037,M539x531S1dc0a463x470S1dc02508x470S23004514x503S23014462x503S2fb04494x525
22-5968-358184,"기도1, 4",7038,M532x522S30908482x479S31630490x498S1ec02513x469S20500495x488
22-5968-358185,"기도1, 1",6698,M518x577S30102482x477S20600479x566S32112487x497S16c48465x540S16c10485x541
22-5968-358185,"기도1, 2",6699,M534x522S30908482x479S1ec02515x473S20500495x489
22-5968-358185,"기도1, 3",6700,M518x563S30908482x479S15d48458x533S10050485x533S20500474x542
22-5968-358191,"기도1, 1",7039,M581x554S2ff00482x483S1ea20520x496S20500508x492S28c0c543x511S1ea10522x533S2f700569x517
22-5968-358191,"기도1, 2",7040,M532x522S30908482x479S31630490x498S1ec02513x469S20500495x488
22-5968-358191,"기도1, 3",7041,M539x568S30908462x480S35310474x509S16c48465x546S16c10484x547S20800480x534S30120503x477S34410516x510
22-5968-358191,"기도1, 4",7042,M533x537S15d30514x463S15d38467x464S26a02512x499S26a16473x499S2fb04492x531
22-5968-358191,"기도1, 5",7044,M559x563S33e00483x483S15d20540x505S15d02507x544S36d00479x525S25507526x528
22-5975-358371,"마시다1, 1",10728,M548x621S11e30525x552S11e38466x555S2a200522x591S2a218470x593S2fb00499x604S36d03479x531S30302484x477S31930492x495
22-5975-358371,"마시다1, 2",10730,M537x544S30106481x477S16d40502x498S20500492x510S22e00520x508S36d01479x533
22-5975-358371,"마시다1, 3",10731,M552x588S36d01448x529S30106453x477S3760a467x529S16f30452x543S22a00465x573S21600452x555S30b30518x492S30900509x478S34f10524x507S3760c519x533S17630512x561S34f10465x510S30b30461x497S36d00510x531
22-5975-358385,"마시다1, 1",10732,M585x620S36d03439x529S30908447x477S31930454x495S15d3a437x555S15d32450x570S20e00436x573S26a06462x593S36d03520x536S30908526x481S31930534x498S15450570x538S22a04570x576
22-5975-358385,"마시다1, 2",10734,M535x566S30b30506x496S30900465x479S30b30471x496S36320511x508S17700474x519S37609490x526S30900499x478S26504457x524S34710475x509
22-5975-358385,"마시다1, 3",10735,M549x522S2ed00532x492S16d40510x494S20500500x506S30908482x479
22-5975-358385,"마시다1, 4",10736,M543x610S36d03479x529S30908481x479S30b30488x495S34110491x507S37609512x539S20351498x539S37604479x551S14c3a492x578S26726501x594
22-5975-358385,"마시다1, 5",10737,M533x595S30908482x479S30e30489x494S31530490x505S35730493x511S17d20510x554S17d28467x554S26527492x582S22104476x539S22104510x539
22-5975-358386,"마시다1, 1",10738,M588x575S30306428x480S1f510468x511S20e00456x510S22a00473x532S31930434x499S30304537x474S31930543x493S20349541x546S20500556x541S11551561x529S22a00572x560
22-5975-358386,"마시다1, 2",10739,M522x601S36d03478x526S30102486x477S30b30493x495S20348473x564S20500478x552S22e00503x583S10a50493x554
22-5975-358386,"마시다1, 3",10740,M521x538S30101483x477S16d18477x506S20500494x510S36d01479x527S2ed18453x506
22-5975-358400,"마시다1, 1",10746,M525x579S30908480x479S31930489x493S36d00479x533S20500493x568S10044497x541S26504511x557
22-5975-358400,"마시다1, 2",10748,M539x604S30711483x478S30e30490x493S36110495x511S1dc40514x538S36d03479x528S2e308516x577
22-5975-358400,"마시다1, 3",10749,M518x576S30306482x477S30e30488x493S34f10495x507S20500496x522S1ed40483x533S2ed0e488x559
22-5975-358400,"마시다1, 4",10750,M539x605S30106479x477S36d01480x530S30e30485x493S31530487x503S36110490x510S14400504x537S20300512x590S22a04512x571S22504527x540
22-5975-358400,"마시다1, 5",10752,M546x523S30100482x477S16d40503x498S20500493x510S2ee00525x498
22-5975-358411,"마시다1, 1",10754,M597x587S31900431x487S15d10471x491S15d18406x491S26a20438x529S30908533x479S31930539x497S15d51558x538S15d59529x538S20500549x532S23b04578x563S23b1c519x566S2fb04548x580
22-5975-358411,"마시다1, 2",10755,M575x584S30107441x479S16d40462x500S20500452x512S2ed00484x498S22a04561x569S30b00524x476S34110536x496S16c40555x538
22-5975-358411,"마시다1, 3",10756,M537x580S30106466x476S36d03463x532S30b30476x496S34110478x508S37601467x535S15d0a473x542S26912480x564S30b00501x489S34110512x510
22-5975-358411,"마시다1, 4",10757,M531x632S30900486x479S30e30492x492S36d03479x531S34210493x508S1ce10509x564S1ce18475x552S2881c487x593S28808511x598S20e00498x578S2fb00497x626S2f700497x614
22-5975-358411,"마시다1, 5",10758,M592x628S30e00421x485S31530428x502S34410434x509S16c40444x531S22a04549x577S2f800435x584S3710f528x527S30302541x477S30e30546x494S34410554x512S16c50572x544S20500562x554S17650547x556S14c3c543x597S26902440x561
22-5976-358418,"씻다1, 1",7818,M556x589S15a40501x562S15a48488x562S21100493x549S27220517x567S2fc00492x533S35010495x505S2ff00482x483S31530489x496
22-5976-358418,"씻다1, 2",7822,M547x538S2ff00482x483S35010495x505S31530489x496S15d00528x491S2e030504x521
22-5976-358418,"씻다1, 3",7824,M519x518S2ff00482x483S15a10494x477S20500509x473
22-5976-358418,"씻다1, 4",7836,M528x532S36d00479x469S20500491x506S22a03501x496S22a20478x496S2fd05499x508S20330477x517S20310513x482
22-5976-358418,"씻다1, 5",7838,M527x582S2ff00482x483S31530490x495S34210490x505S15d28483x555S18000497x564S26500497x541
22-5976-358424,"씻다1, 1",7840,M558x594S15a40501x567S15a48488x567S21100493x554S33530476x496S2fc00492x538S2ff00482x483S27120519x575
22-5976-358424,"씻다1, 2",7846,M511x527S15612489x473S2e230491x495
22-5976-358424,"씻다1, 3",7868,M529x571S1980a488x530S19850492x548S20800517x545S34f10494x502S30e00482x483S2f900518x561
22-5976-358425,"씻다1, 1",12250,M529x536S36d00479x465S15d5a489x517S10003499x494S20500482x508S26900496x477
22-5976-358425,"씻다1, 2",12251,M565x588S2ff00439x483S36d00436x529S10e20488x493S2520d466x546S2ff00523x482S33530517x496S10e00536x558S36d00521x529
22-5976-358425,"씻다1, 3",12252,M559x596S15a40501x569S15a48488x569S21100493x556S27120520x577S2fc00492x540S2ff00482x483S31a30489x491S33c10488x503
22-5976-358425,"씻다1, 4",12253,M532x566S33c10488x503S31a30489x491S2ff00482x483S15d00513x507S15d08468x506S22f20488x536S2fc04493x555
22-5976-358425,"씻다1, 5",12254,M520x574S20800510x547S1980a483x534S19820488x551S30e00482x483S34f10494x503
22-5976-358425,"씻다1, 5",12255,M527x619S20800517x570S1980a490x557S19820495x574S36d00479x527S2ff00481x483S30c30488x492S35410492x509S22e24494x601
22-5976-358430,"씻다1, 1",7876,M520x530S11540504x481S1155a481x479S20e00498x471S26a04493x516
22-5976-358430,"씻다1, 2",7881,M513x519S26504494x504S17830487x481
22-5976-358430,"씻다1, 3",7884,M518x533S14c59482x507S15d51495x467S20500493x493
22-5976-358430,"씻다1, 4",7885,M559x591S15a40501x564S15a48488x564S21100493x551S27120520x574S2fc00492x535S2ff00482x483S31530489x498S33b10493x508
22-5976-358430,"씻다1, 5",7886,M545x518S2ff00482x483S35010495x505S31530489x496S15d01510x474S22f03524x497
22-5976-358430,"씻다1, 6",7887,M528x614S1980a489x553S19850493x571S20800518x568S26a24486x600S2ff00482x483S31530490x497S34d10498x506
22-5977-358447,"어디1, 1",8472,M636x565S30900482x479S30a30489x494S19200504x512S2922a588x551S14c50612x517S14c58566x517S20500496x507
22-5977-358447,"어디1, 2",8474,M543x576S10013513x524S1f548496x552S30920491x477S30a00482x488S34610493x506S2e806486x529
22-5977-358447,"어디1, 3",8475,M528x576S34e10490x505S32412489x495S30900482x479S1eb20504x548S1eb08463x532S26501499x563S26515481x546S2fb03479x560
22-5977-358447,"어디1, 4",8476,M542x598S30900482x479S20321521x509S20327465x540S26c02522x532S26c16465x563S2fb04495x592S32412490x497
22-5977-358447,"어디1, 5",8477,M518x608S1bb20492x528S22e04491x560S15550494x582S30900482x479S34410496x508S32412489x494
22-5977-358447,"어디1, 6",8478,M534x538S30908482x479S32416489x495S1d610520x509
22-5977-358447,"어디1, 7",8479,M562x560S30908482x479S34f10495x507S32416491x494S10050502x528S2a208521x523S10030547x530
22-5977-358454,"어디1, 1",8481,M544x569S15d0a475x550S20500485x544S20500497x543S11802489x527S30900482x479S30a30488x491S32412488x499S26a04517x527S21410523x541
22-5977-358454,"어디1, 2",8482,M518x575S1eb20492x535S1eb08460x522S30900482x479S32412489x495S2fb04478x569S26501505x559S26515466x545
22-5977-358454,"어디1, 3",8484,M518x602S1bb50494x526S15450495x577S34e10491x506S30900482x479S32412491x494S22a04495x558
22-5977-358454,"어디1, 4",8486,M573x591S30004482x487S18b00492x526S20600470x524S30928491x478S32416489x496S15d48532x528S2ea00558x566S11540556x532
22-5977-358454,"어디1, 5",8488,M548x568S30908482x479S32416489x494S34f10494x508S10050489x536S15d48456x538S10030533x538S2a208507x530
22-5979-358539,"공원1, 1",5775,M542x531S11e30519x501S11e38459x499S2a200513x477S2a218470x477S2fb00495x470
22-5979-358539,"공원1, 2",5776,M532x571S37101480x519S37151470x522S30d00480x483S10051502x550S26501486x536
22-5979-358539,"공원1, 3",5777,M518x538S30f00482x483S11510493x508S34d10498x507S20500498x504
22-5979-358539,"공원1, 4",5778,M530x561S33e00482x483S18520505x539S18528478x539S26526460x538S17e20435x539S17e28409x538S2f900460x556
22-5979-358565,"공원1, 1",5779,M514x516S15d02487x484S20500493x505
22-5979-358565,"공원1, 2",5780,M522x518S15d11499x495S15d19478x495S20500495x483
22-5979-358565,"공원1, 3",5781,M522x571S36800479x481S21c00497x501S15d19481x546S10b20505x545S25504507x526
22-5979-358565,"공원1, 4",5782,M542x531S11e30519x501S11e38459x499S2a200513x477S2a218470x477S2fb00495x470
22-5979-358565,"공원1, 5",5783,M521x517S20340481x483S20348480x502S20600499x496
22-5979-358565,"공원1, 6",5784,M526x570S34d00482x483S17e48494x549S14740512x548S20b00507x534
22-5979-358566,"공원1, 1",5785,M510x523S10044495x478S20500490x512
22-5979-358566,"공원1, 2",5786,M537x548S30102482x477S10b00520x500S26504521x533
22-5979-358566,"공원1, 3",5787,M542x531S11e30519x501S11e38459x499S2a200513x477S2a218470x477S2fb00495x470
22-5979-358566,"공원1, 4",5788,M531x607S33e00482x489S20330516x547S20330472x545S2ea00515x567S2ea10477x568S30122482x476S2fc04497x596
22-5980-358580,"부하1, 1",6673,M567x536S33100482x483S1a001501x506S26506528x512S19200546x511S20500504x500
22-5980-358580,"부하1, 2",6675,M535x560S18050505x527S18058465x527S22f24487x546S31500482x483
22-5980-358580,"부하1, 3",6676,M534x577S35000466x483S31530474x494S1f548475x552S10b43498x522S26623498x555S34700498x483
22-5982-358658,"철1, 1",5637,M600x609S14c39490x537S14c51508x552S21100497x551S30302482x477S30a30488x495S15450585x536S22a04587x570S2e739490x583S2e713467x565S2fb03467x597
22-5982-358658,"철1, 2",5639,M528x576S36d00478x524S20500486x541S15402500x540S26a04501x562S36800480x481S30b30491x490
22-5982-358658,"철1, 3",5641,M526x558S14c28480x525S20500496x547S17f02497x529S36907480x482S30b30488x492
22-5982-358658,"철1, 4",5642,M576x550S34400439x483S1f510458x505S20800458x496S2ff00525x483S14c09520x498S14c01536x496S20e00535x520S22a05563x520S22a13508x526S31a30533x491S2fb04535x544
22-5982-358658,"철1, 5",5656,M548x582S30711482x478S2fb00494x576S2df00527x548S2df18458x547S15510529x507S15518457x509S31430490x497S34010494x512
22-5982-358658,"철1, 6",5658,M569x607S10041459x539S31a30443x489S34d00436x479S36910440x512S36910463x512S34d00528x479S31a30535x487S10050553x535S26c02554x580
22-5982-358658,"철1, 7",5661,M532x594S31400482x487S34d10498x511S30356493x479S1f840514x552S1f848467x552S26f20480x580
22-5982-358660,"철1, 1",5669,M522x518S16c48478x496S16c10502x497S20900499x483
22-5982-358660,"철1, 2",5672,M537x594S30711482x478S31630489x498S34d10497x512S10e00521x526S26a02523x567
22-5982-358660,"철1, 3",5674,M530x591S18b10508x526S18b18474x525S20500496x527S31600482x483S2880c518x565S28814469x563S2fb04491x585
22-5982-358660,"철1, 4",5677,M538x602S35700462x483S31630469x494S20340459x548S20348446x570S20500455x562S33500490x482S2882a477x563S22f10456x588S22f04477x540S2fb06512x569
22-5982-358660,"철1, 5",5678,M518x520S34400482x483S1f510499x505S20800502x496
22-5982-358660,"철1, 6",5680,M533x599S10011490x531S10019462x531S20500481x527S34700467x483S31930473x491S22e04498x569S22a14467x573S2fb00483x593S32a10497x482
22-5982-358660,"철1, 7",5682,M534x599S14c19476x528S14c11508x542S31500482x483S34710493x507S22e04516x578S22e14473x571S2fb00496x593
22-5982-358660,"철1, 8",5686,M552x568S30f00482x483S34710493x508S11101531x541S26502512x544S10e01477x538
22-5982-358660,"철1, 8",5689,M536x617S14e52505x546S14e5a458x546S30f00482x483S36110492x504S28808517x582S28810472x582S2fb00490x611
22-5982-358672,"철1, 1",5694,M523x518S16c48478x497S16c10503x497S20900499x483
22-5982-358672,"철1, 2",5695,M509x529S10e00492x471S26502494x515
22-5982-358672,"철1, 3",5696,M536x570S30306482x477S31630490x499S16c10516x519S20500505x511S26a02508x543
22-5982-358672,"철1, 4",5700,M539x604S17f19489x539S10050510x552S26500510x589S33500491x482S35700461x483S31530469x494
22-5982-358672,"철1, 5",5701,M518x520S34400482x483S1f510500x505S20800501x496
22-5982-358672,"철1, 6",5706,M553x541S36800479x481S15011499x483S15019469x481S20500494x472S2890b528x500S28913444x501S2fb00490x535
22-5982-358672,"철1, 7",5708,M549x584S14c5a490x560S20e00493x554S36800479x481S19202509x539S26a06535x537
22-5982-358672,"철1, 7",5711,M523x520S36807480x481S34410496x508S31930490x491S21d02513x477S17600507x497
22-5986-358808,"조직1, 1",32785,M537x518S30a00482x483S20500508x492S1ed10511x488
22-5986-358808,"조직1, 2",32786,M585x544S2ff00443x484S17700453x487S2e300453x451S2ff00521x482S15d00566x486S15d08493x486S26924533x526
22-5986-358808,"조직1, 3",32787,M526x540S22b00475x460S22b04505x510S10020482x491S10004511x478
22-5986-358808,"조직1, 4",32788,M580x537S1eb20486x480S1eb28455x480S23d04515x489S23d1c421x493S1f540565x484S22a04566x463S2fb04476x531
22-5986-358808,"조직1, 5",32789,M569x537S36d00479x498S37602519x498S20300535x503S26604553x497S2f700553x485S2fa00554x473S14c50430x480S14c58427x497S26a04435x463S21100432x512
22-5989-358955,"돈주다5, 1",10769,M533x576S30306482x477S30b30490x497S20500504x508S10a10510x513S37d06525x531S2e230513x544
22-5989-358955,"돈주다5, 2",10771,M588x603S30908430x478S36f00427x529S36f50415x528S30b30436x495S2034a423x556S20500433x549S10002441x553S2e700458x578S30908535x479S36f00532x531S36f50520x532S30b30542x495S15d40569x557S15d48525x558S22a24554x586
22-5989-358955,"돈주다5, 3",10773,M599x642S1ce5f477x576S1ce51512x564S2fb01492x565S21b00502x576S21b00513x588S33b10492x513S31530488x504S26726533x626S36d01479x525S30102480x477S30e30487x495S26521509x604S26520536x599S26527565x601S2fb06593x614
22-5989-358955,"돈주다5, 4",10776,M549x580S36d03479x526S31900484x483S34710497x507S37604481x530S14e50517x501S14e38502x549S22b04533x535S20500512x566
22-5989-358955,"돈주다5, 5",10777,M523x596S36d03479x528S30908486x479S32416495x494S34f10499x507S1dc02475x556S26606493x580
22-5990-358980,"발견1, 1",4636,M547x542S2ff00482x483S15d08456x485S15d00526x485S26a04520x517S26a14455x519S2fb04492x536
22-5990-358980,"발견1, 2",4639,M535x583S11e04509x521S34d00482x483S31530489x495S22614517x553S26500518x568
22-5990-358980,"발견1, 3",4642,M570x563S32105455x484S1ed40467x525S20500468x513S32a30457x495S32a40481x495S34d10470x506S14c32520x524S2dc04521x550S32105509x482S34110519x502
22-5990-358980,"발견1, 4",4643,M533x537S30904482x479S30a30488x492S17610517x521S21e00500x528
22-5990-358980,"발견1, 5",4644,M568x564S11557459x522S11511518x507S2d202488x545S30904433x482S30c30440x499S30900532x476S34410545x505S31530539x496
22-5990-358980,"발견1, 6",4645,M575x584S30101539x477S32111547x496S1ff13517x513S10013503x563S22f04510x545S30101426x478S20500438x517S1ed41430x493S21e03520x532
22-5990-358980,"발견1, 7",4646,M544x596S2ff00482x490S10a30511x506S20500503x501S15d39502x573S22a04512x536S10a51511x558S20500511x578S30151494x476
22-5990-358980,"발견1, 8",4647,M544x530S2ff00456x483S11800471x500S31530464x493S31500508x482S10000512x500
22-5990-358980,"발견1, 9",4648,M597x577S2ff00434x484S36d00432x519S21100446x528S22b04444x547S15d02460x522S2ff00526x481S36d01527x511S1f50a554x532S14c30573x543S31430533x493S20500563x547S26520568x526
22-5990-358981,"발견1, 1",10035,M546x539S31000482x483S15d00527x487S15d08451x485S26a24486x525
22-5990-358981,"발견1, 2",10036,M522x581S2ff00478x483S36d01480x521S14c41466x535S14c4f439x555S22b00459x498S22b10435x516S2fb00440x493
22-5990-358981,"발견1, 3",10037,M544x569S2ff00456x483S11800471x500S31530464x493S31500508x482S10000521x497S15d5a465x550S15d5a516x549S37700528x525S37700476x526S20500518x540S20500464x540
22-5990-358981,"발견1, 4",10038,M536x538S31200480x483S11800519x492S32315483x496S36d01479x527S2e500513x459
22-5990-358981,"발견1, 5",10039,M523x572S2ff00478x483S36d01481x523S32111485x491S34810484x503S11520451x478S22b04451x511S10e20454x542
22-5990-358981,"발견1, 6",10040,M533x574S2ff00482x483S10a30509x502S20500503x496S15d39484x551S25504504x528S10a51500x547S20500502x558
22-5990-358995,"발견1, 1",4243,M518x537S30d00482x483S31a30488x496S36110492x507S20500488x519S10a00498x511
22-5990-358995,"발견1, 2",4245,M548x518S36d00479x482S20800481x495S20800513x495S1eb00524x495S1eb08456x499
22-5990-358995,"발견1, 3",4253,M544x533S30122482x476S1ce40522x485S31930489x497S2e500499x506
22-5990-358995,"발견1, 4",4255,M537x575S30106485x477S32116493x498S36d03479x525S11600522x524S22a04523x560
22-5990-358995,"발견1, 5",4263,M552x580S30106457x477S15d0a450x561S15d02459x541S15d48500x539S15d40533x539S33b10468x510S30106507x477S34410521x509
22-5990-358995,"발견1, 6",4265,M533x580S2ff00482x489S10a30509x508S20500503x502S15d39484x557S22a04507x539S10a51500x553S20500502x564S30156495x476S34410495x511
22-5990-359009,"발견1, 1",4269,M519x602S31500482x483S16e0a484x520S20500495x504S10a40504x532S26a02505x562S2f700506x595
22-5990-359009,"발견1, 2",4272,M528x593S36805480x481S31530489x494S1811a484x531S11550492x563S2d50f508x545S20e00492x549
22-5990-359009,"발견1, 3",4277,M538x595S36805480x481S31530489x492S35310493x500S1814a495x527S11520514x565S20800513x539S21700528x534S26500524x555
22-5990-359009,"발견1, 4",4278,M518x518S2ff00482x483S20500495x486S11e10478x473S21700482x469
22-5990-359009,"발견1, 5",4280,M544x531S30122482x476S1ce10522x484S31930489x497S2e500499x504
22-5990-359009,"발견1, 6",4281,M533x580S2ff00482x489S10a30509x508S20500503x502S15d39484x557S22a04512x538S10a51500x553S20500502x564S30156495x476S34010493x515
22-5991-359018,"문화2, 1",13425,M549x518S2ff00482x483S16e10526x487S20500505x483S20500510x496
22-5991-359018,"문화2, 2",13426,M545x516S16012455x485S1600a456x502S20800461x494S1601a518x487S16002515x504S20800532x497
22-5991-359018,"문화2, 3",13431,M542x523S14c32465x477S14c3a458x499S26c08499x483S26c10494x504S2fb06533x495S21400527x485
22-5991-359018,"문화2, 4",13433,M534x582S20348490x542S10a50508x535S22a04516x567S20a00486x524S34d00482x483
22-5991-359018,"문화2, 5",13435,M563x532S15418511x472S2f700529x525S15528458x469S15500437x482S20500450x493S15410548x472S2f020531x497
22-5991-359018,"문화2, 6",13441,M521x522S19a51498x495S25601479x479
22-5992-359050,"불평1, 1",4821,M530x560S2ff00482x483S10a10507x505S31030488x490S20500503x500S37d06522x523S2e100503x531
