canonical_gloss,synonyms,sid,FSW
สีเทา,gray,693,M536x523S14c02498x497S14c0a471x500S20e00494x480S26c04509x478S26c18464x478
นกยางโทนใหญ่,great egret,497,M542x681S33b00482x483S1f420462x508S22104462x498S15d27519x535S15d2f458x535S22e04519x561S22e14464x561S1f420506x592S26504521x610S1f127511x636S22a04492x666S29a38495x639
นกขมิ้นน้อยปีกสีเรียบ,Great Iora,555,
นกเอี้ยงหงอน,Great Myna,573,
นกกระปูดใหญ่,greater coucal,485,M543x635S33b00483x397S1f420463x422S22104463x412S15d27520x449S15d2f459x449S22e04520x475S22e14465x475S33d00483x498S31440503x508S10001511x512S2ff00482x569S20e00494x535S22a04494x549S22a04511x620S20e00511x606S14720511x582
นกแซงแซวหางบ่วงใหญ่,Greater Racket-tailed Drongo,561,M545x597S33b00482x404S1f420462x429S22104462x419S15d27519x456S15d2f458x456S22e04519x482S22e14464x482S3780c486x522S22513446x533S1f418516x514S37814481x521S10e13455x513S31200482x562S14410505x542
สีเขียว,green,682,M525x515S14020496x485S21800476x497
นกขมิ้นน้อยสีเขียว,Green Iora,556,
สวัสดี,"hello, greeting",16,M518x554S33e00482x486S15a18488x527S15a10500x527S30824491x479
สวัสดี (ไม่เป็นทางการ),"hello (informally), greeting",597,M534x523S31200482x488S33e10493x511S30154495x477S15d01511x492S26500512x473
ปิ้ง,grill,589,M529x536S10050507x506S10058476x506S2a408504x465S2a410471x465
ร้านขายของ,"store, grocery",75,M556x553S1e450507x464S1e458478x464S22b06526x479S22b12444x479S15a1e487x523S15a16487x539S2eb00518x520S2eb4c468x521S36d00479x501S2fc00492x448
เจริญ,"พัฒนา, grow/develop/prosper",365,M584x545S30a00482x483S33e10493x506S15a1a508x533S15a12513x516S2c000562x482S2c011544x499S2fb05561x527
ข้าวมันไก่,Hainanese chicken rice,319,M526x620S2ff00482x483S1f420479x513S22114453x508S18530489x546S21100490x563S22806505x565S18930492x591S20e00476x606S22810471x595S21600518x566
การเคลื่อนไหวของมือ,hand movement,647,
ท่ามือ,handshape,645,
สวัสดีปีใหม่,Happy New Year,261,
สุขสันต์วันสงกรานต์,Happy Songkran Day,528,
สุขสันต์วันวาเลนไทน์!,Happy Valentine's Day!,324,
ความสุข/สุขสันต์,happy/happiness,321,M532x562S20e00506x531S22f07511x518S15d0a468x543S20e00481x531S22f11467x518S15d02504x543S33e00482x483S30a00482x483
หูตึง,"คนหูตึง, hard of hearing",600,M555x566S33010479x483S10011517x499S10018497x536S10012493x540S20e00526x541S26506540x539
หมวก,hat,210,M524x518S2ff00482x483S20800514x480S14c12479x471
มี,have,322,M537x518S18049464x483S18041512x483S20500483x507S20500508x507
เหยี่ยวและนกอินทรี (กลุ่ม),hawks/eagles,502,M543x604S32e00472x483S34d10487x507S10a20458x500S26900452x479S14c26512x561S14c2e437x561S37024468x546S26c04511x589S26c14443x589S2fb00482x564S30c30479x489
เขา,"she, he, it",711,M520x520S10047481x499S26507507x481
hear,listen,32,M549x518S33010479x483S17c10532x487S20500519x506S22104534x474S22104524x474
หูดี,"คนหูดี, คนที่มีการได้ยิน, hearing (person)",601,M540x529S33010479x483S1dc01517x499S1f501518x462S26500523x488
นกยาง (กลุ่ม),herons/egrets/bitterns,496,M542x625S33b00482x483S1f420462x508S22104462x498S15d27519x535S15d2f458x535S22e04519x561S22e14464x561S1f420506x592S26504521x610
ฮิปโปโปเตมัส,hippopotamus,534,M523x540S22f14479x526S11838478x491S21400508x496S22f00479x461S11850481x480S20500496x510
โบราณสถาน,historic site,288,M540x554S15d01498x458S15d09478x477S2e804525x460S2e848460x462S2fb00491x447S15550493x510S22a04495x539
ห,"ห.หีบ, Ho Hip",120,M515x508S11502485x493
ฮ,"ฮ.นกฮูก, Ho Nok Huk",123,M515x524S11502485x476S10020500x494
กะเพรา,holy basil,457,M542x551S1001a478x456S1ce21506x434S2820a499x415S20500495x443S30c00482x483S36110493x504S15a11518x509S23503504x517S1001a466x525
บ้าน,"house, home",67,M535x548S15a11499x446S15a19477x525S2ff00482x483S18510510x503S15a19476x446
โทรศัพท์บ้าน,home phone,305,M530x576S15d39488x553S2ff00482x483S19a02509x496S20500520x485S22a03512x522S19a14486x533S2e204463x525
ต่อ,hornet,384,M566x598S31b00482x483S34d10497x506S15d27527x502S15d2f449x502S27000526x481S27010433x481S2fb00492x471S19a03488x558S15a1a495x586S37806464x591S24f33508x533
แมงดาทะเล,horseshoe crab,592,M532x523S1551a506x477S10002476x484S27204469x504
โรงพยาบาล,hospital,72,M523x563S11502484x440S2330a497x459S20e00483x451S37606478x437S15550501x520S22a04502x548
ใจร้อน,hot-tempered,157,M568x543S34600482x483S30c30489x489S15d02506x524S20e00531x517S23407533x496S2f700556x496
ชั่วโมง,hour,396,M524x527S15a18477x480S10000489x474S22a02489x507S10020509x474S2ef00506x507
นกกระจอกใหญ่,House Sparrow,584,
เท่าไร,How much/many?,676,M531x558S30a00482x488S30350495x477S18530506x543S21100506x526S22906521x527S21912497x534
อย่างไร,How?,674,M536x587S30c00482x488S30350495x477S20302494x529S2030a491x544S20500482x532S14d10506x569S14d18464x569
ฮะ?,"งง, huh?",195,M520x519S36907480x482S30c30489x488S34710493x502
คน,"person, human",630,
สิทธิมนุษยชน,human rights,632,
ร้อย,hundred,203,M518x510S16d20482x490S22a06503x494
แสน,hundred-thousand,206,M508x508S20320493x493
hurt,pain,38,M529x542S10009471x459S10001508x459S21100493x461S23402508x505S23416480x504
ฉัน,"ผม, I, me",709,M521x516S10043491x484S20500479x505
สระไอ,"ไอ, vowel /ai/ 1, i, ไ",137,M511x510S19220490x491
สระใอ,"ใอ, vowel /ai/ 2, i', ใ",138,M510x512S19820491x489
นกตะขาบทุ่ง,Indochinese roller,515,M565x690S32a00482x483S19a50515x512S2a10a484x525S19a40521x544S15a26525x624S15a2e449x624S14c27526x574S14c2f448x573S2360a548x651S14c2f448x653S1ce20526x649S22a00526x605S22a10462x605
อินโดนีเซีย,Indonesia,406,M540x518S2ff00482x483S15a41500x473S15a49477x473S26a02526x468S26a16460x468
นกยางโทนน้อย,intermediate egret,498,M543x622S33b00482x405S1f420462x430S22104462x420S15d27519x457S15d2f458x457S22e04519x483S22e14464x483S1f420506x514S26504521x532S36a00482x550S21100512x587S22b04492x592S34d10498x573S1f102528x565
แนะนำ,introduce (someone),626,
นกขมิ้นน้อย (กลุ่ม),ioras,553,
ไม่เป็นไร,"nevermind, it's fine",624,
ไม่เป็นไร!,"it's okay!, never mind!",238,M543x594S34010492x512S30146482x476S30a30488x497S14c02496x525S14c0a473x527S27104503x564S27110457x566S2fc04493x583S20e00494x552
มกราคม,"ม.ค., January",240,M536x533S10120520x500S1002a496x491S10008465x467S22a11474x501S20e00505x509S2c614476x507
ญี่ปุ่น,Japan,26,M540x517S30000482x482S17700520x480S26500495x456S20500469x475
พระเยซู,Jesus,369,M527x534S1c518474x468S1c510497x506S1c51f474x504S1c517501x466
กรกฎาคม,"ก.ค., July",247,M538x533S10120522x500S1002a498x491S1a528462x467S22a11476x501S2c614478x507S20e00507x509
มิถุนายน,"มิ.ย., June",246,M536x533S10120520x500S1002a496x491S18728464x467S22a11474x501S2c614476x507S20e00505x509
ดาวพฤหัสบดี,Jupiter,274,M524x515S15438476x490S1ce20490x485S22a02509x500
กัณวีร์ สืบแสง,Kannavee Suebsang,462,M518x549S2ff00482x483S17202488x510S23004488x531
คาราโอเกะ,Karaoke,54,AS33b00S14a48S10e42S2940aM556x560S33b00482x482S14a48492x520S10e42477x543S2940a512x544
สีกากี,khaki (color),690,M525x520S14020496x484S23602476x481
ข,"ข.ไข่, Kho Khai",81,M515x532S14020486x469S10020500x502
ค,"ค.ควาย, Kho Khwai",82,M515x532S14020486x469S10e20500x502
ฆ,"ฆ.ระฆัง, Kho Rakhang",83,M515x532S14020486x469S11e20492x502
นกกระเต็น (กลุ่ม),kingfishers,510,M542x631S33b00482x483S1f420462x508S22104462x498S15d27519x535S15d2f458x535S22e04519x561S22e14464x561S15d59476x588S1f451494x585S23100503x605S2f700510x624
ก,"ก.ไก่, Ko Kai",80,M515x515S14020486x485
ภาษา,Language,31,M545x525S10e42456x476S2940a457x509S27100505x479
ภาษา,language,337,M532x517S10e02469x484S22a04485x502S22a04513x502S22b06502x484
ลาว,Laos,23,M561x517S30007482x482S15311514x463S22a03532x493S2e801537x449S20500499x467
ลาว,Laos,411,M527x518S2ff00482x483S15411503x473
อีกา,Large-billed Crow,565,M546x574S33b00482x431S1f420462x456S22104462x446S15d27519x483S15d2f458x483S22e04519x509S22e14464x509S22a06531x561S20e00516x561S30b10482x534S10002511x543
ลาดพร้าว,Lat Phrao,437,M521x528S17051495x481S17059479x489S21400503x473S23024489x510
กฎหมาย,"กฎ, law",173,M520x523S15a18482x495S14020480x477S20500496x512S22a04507x507
นกแซงแซวหางบ่วงเล็ก,Lesser Racket-tailed Drongo,562,M545x630S33b00482x483S1f420462x508S22104462x498S15d27519x535S15d2f458x535S22e04519x561S22e14464x561S3780c486x601S22513446x612S1f418516x593S37814481x600S10e13455x592
ห้องสมุด,library,221,M538x559S15a40516x460S15a48473x460S15a42487x445S15a4a487x490S26505500x460S26511488x474S15a40500x516S15a48488x516S2a208515x514S2a210462x514S2fc04492x548S2fc01470x442
โกหก,lie,361,M518x526S30106482x477S14711478x506S20602466x499
สีอ่อน,light (color),697,M534x547S34d00482x483S31b30489x494S14c20511x516S2e506482x523
นกกาน้ำเล็ก,little cormorant,495,M547x621S33b00482x409S1f420462x434S22104462x424S15d27519x461S15d2f458x461S22e04519x487S22e14464x487S18050517x529S18058454x529S26500521x511S26510466x511S1704f483x595S17047505x595S26502524x603S26516465x603S30300483x545
นกยางเปีย,little egret,499,M542x612S33b00482x409S1f420462x434S22104462x424S15d27519x461S15d2f458x461S22e04519x487S22e14464x487S1f420506x518S26504521x536S2ff01482x557S10e00524x561S26904524x594
กิ้งก่า,lizard,356,M561x565S30a00482x436S15c14490x460S15c18490x469S23004522x450S23010522x470S2fc06550x462S30a00482x530S15a10494x513S20e00480x519S2b805508x500S26904530x514S2fb04521x535
ฬ,"ฬ.จุฬา, Lo Chula, Lo Jula",121,M512x532S1dc20488x468S10020497x502
ล,"ล.ลิง, Lo Ling",115,M512x515S1dc20488x485
ตำแหน่ง (มากกว่า 1),locations,646,
หา,"ค้นหา, look for, search",57,AS30a00S30300S10e40S2e508M518x562S30a00482x488S10e40490x504S30300482x477S2e508487x535
รัก/ความรัก,love,323,M518x566S20500486x555S15a09478x530S15a09478x530S34000482x488S30153496x478S15a01480x530
รัก,love,418,M526x526S20500516x474S37600488x503S15a01474x488S20500474x474S15a09503x488
แฟน,lover/partner,341,M508x531S10e50493x501S22726493x469
ลอยกระทง,"Loy Krathong, to float ritual vessel or lamp",219,M517x521S15d38490x495S10010502x486S2ea5c484x479
จันทรุปราคา,lunar eclipse,299,M557x638S14c28443x493S18518482x552S2891b465x517S28903510x517S2fc00494x578S28919460x593S2fc04493x533S17618456x622S28901517x593S17618494x591S17610494x595S17610532x622S14c20534x493S18510493x557S31b00482x483
จันทรุปราคา,lunar eclipse,593,
มหิดล,Mahidol,387,M549x528S36d00479x472S18d02524x473S20500511x481S1fd20524x509
ไม้หันอากาศ,"Mai Han Akat, vowel /a/ mark, ั",163,M512x516S14c20489x485S21c00497x503
ไม้ไต่คู้,"Mai Tai Khu, short-vowel mark, ็",162,M512x516S14c20489x485S21c00491x504
ไม้ยมก,"Mai Yamok, repeat sign, ๆ",160,M520x521S14c20497x479S22105483x484S20e00481x498S21700493x493S22a15491x507
เบะปากมองบน,"แบะปากมองบน, make a frown and roll eyes",154,M518x518S34200482x483S32710487x491
เบะปาก,"แบะปาก, make a frown mouth",153,M518x518S34200482x483S32115490x491
วางแผน,make a plan,448,M530x528S14c0a470x505S14d14471x484S2330a504x490S21414480x473
มาเลเซีย,Malarla,30,M580x517S14c18455x475S2ff00482x482S14c10529x476S2eb00565x483S2eb10430x481
มาเลเซีย,Malaysia,410,M542x518S2ff00482x483S18210519x489S18218458x489S22134510x479S22134458x479
นกอีแพรดแถบอกดำ,Malaysian Pied-Fantail,557,M542x640S33b00482x483S1f420462x508S22104462x498S15d27519x535S15d2f458x535S22e04519x561S22e14464x561S37b13492x627S1f418505x615S18511470x616S37b0b495x628S2df0f463x600S14c50484x582
Man,,6,M546x538S2ff00482x482S15a10526x485S26c00519x523
กิริยา,manner,474,M537x529S19a51506x472S19a59469x472S27103510x503S2711f463x503
มีนาคม,"มี.ค., March",243,M540x534S10120524x501S1002a500x492S11e08461x467S22a11478x502S2c614480x508S20e00509x510
ตลาด,market,74,M535x535S1fb20490x466S21600480x469S15a16488x521S15a1e483x504S2eb00520x502S2eb4c465x503
สีเลือดหมู,maroon (color),686,M518x597S10000486x510S33b00482x483S22a04505x533S20e00505x519S22104506x550S20300492x563S26504493x582S2f900507x582
ดาวอังคาร,Mars,273,M518x556S15438465x529S33b00482x483S10000486x510S20e00504x519S22a04504x533S22104505x549
พิธีกร,master of ceremonies,303,M554x544S2ff00482x483S15a10528x486S27104514x469S2030a493x529
ตา (พ่อของแม่),maternal grandfather,658,M538x563S32a00482x450S30350495x439S2ff00482x526S22f04487x505S20302492x487S1fb20523x544
ย่า,maternal grandmother,656,M538x593S32a00482x488S30350495x477S20302492x525S22f04487x543S19a20485x569S2e508515x566
ยาย,maternal grandmother,659,M547x583S32a00482x450S30350495x439S2ff00482x526S22f04487x505S20302492x487S19a10519x534S2ea00527x558
คณิตศาสตร์,mathematics,442,M528x523S18530503x508S18538473x508S21100483x491S21100505x491S22236521x478S22232475x478
พฤษภาคม,"พ.ค., May",245,M539x535S10120523x502S1002a499x493S14c08462x466S22a11477x503S20e00508x511S2c614479x509
อาจจะยังนะ,maybe not yet,595,M539x574S30146482x480S19a20511x528S23602493x535S30251495x472S32111490x502S35010495x516
พบกัน,meet,333,M533x515S10010500x485S10018485x485S22a02518x501S22a16467x501
พบ (คนหนึ่งกับอีกคนหนึ่ง),meet (one and the other),628,M550x515S10010500x485S10018485x485S26602520x498S26616450x498
พบ (คุณพบกับฉัน),meet (you and me),627,
ไม่สบายใจ,"uneasy, mentally uncomfortable",625,
ดาวพุธ,Mercury,270,M550x547S15438492x453S14c02499x520S14c0a471x524S20e00494x504S27104510x502S27118450x503S2fc00492x490
ดาวตก,meteor,283,M544x567S2ff00482x491S22d03493x501S15438479x542S18520519x492S30153508x482S2f720500x539S30157502x474
นม,milk,318,M516x516S20340501x486S20348493x501S21100485x484
ทางช้างเผือก,Milky Way,290,M540x541S14c03483x460S14c09460x483S22527484x502S22523501x485S22b07516x470S22b13469x517
ล้าน,million,207,M512x515S1dc20488x485
กระทรวง,ministry,143,M553x530S14020500x471S14028471x471S22b01529x506S22b17448x506
กระทรวงกลาโหม,ministry of defence,144,M553x518S14020500x411S14028471x411S22b01529x446S22b17448x446S30b10482x483S15f11511x490
กระทรวงสาธารณสุข,Ministry of Public Health,376,
นกพญาไฟ (กลุ่ม),minivets,545,
ลบ,minus,327,M532x552S34400482x468S10012484x537S33d00482x498S26500518x537
นาที,minute,397,M516x524S15b18485x497S10020497x491S26901497x477
ม,"ม.ม้า, Mo Ma",112,M508x510S1fd20493x491
เดือน,month,399,M537x521S10128464x486S10012475x489S21414489x479S22a04491x506S2d204504x497S21100508x490
เดือน,month,619,M520x534S10028480x467S10012490x471S22a04506x506S21100506x489S2d205487x510
อนุสาวรีย์,monument,214,M530x535S15a10513x465S15a5a503x523S37800518x491S37806471x528
หมูเด้ง (ฮิปโปโปเตมัส),Moo Deng (hippopotamus),535,M554x518S20500505x434S11838487x415S21400517x420S23108487x384S11850490x404S23114487x450S2ff00482x483S15d27517x486S15d2f460x486S22113535x472S22115446x472
ดวงจันทร์,"พระจันทร์, moon",220,M560x555S1f421512x437S30157498x446S28c0c529x460S21b00552x468S21600519x478S32107482x456S32107482x520S15520521x507S26500539x507S30157498x510
ดวงจันทร์,moon,272,M520x535S1dc20481x466S2880c508x496S1f426490x506
มัสยิด,"สุเหร่า, mosque",70,M540x569S15a30488x433S15a30500x433S28e38460x415S28e30514x415S28817478x402S2880f500x402S2fb04492x425S15d38471x543S15c13499x382S2fb04492x542S30114482x477S15d09472x493S22f14471x526S15d30510x543S22f04504x526S15c15479x382S15d01505x493
มัสยิด,"สุเหร่า, mosque",76,M537x563S15a30502x431S15a38488x431S28d30516x419S28d38465x419S2880f501x406S28817480x406S15a40502x376S15a48488x376S2ff00482x483S15a01509x492S15a09467x492S22f04501x522S22f14472x522S15a31503x540S15a39471x540
แม่,mother,635,M544x518S2ff00482x483S1dc20520x486S21600526x475
พรรคก้าวไกล,Move Forward Party,401,M529x526S1ee18472x491S10050501x496S23f0a501x475
คูณ,multiply,328,M519x547S34f00482x483S11519494x520S11511481x520
ต้อง,must,633,
ต้อง,must,634,
นกเอี้ยง นกกิ้งโครง (กลุ่ม),mynas and starlings,571,
ชื่อ,name,602,M522x525S11541498x491S11549479x498S20600489x476
ชื่อภาษามือ,name sign,605,
สมาคมคนหูหนวกแห่งประเทศไทย,National Association of the Deaf in Thailand,708,
ธรรมชาติ,nature,86,M536x617S26520493x572S15730515x512S22b00504x527S11519483x590S11511492x590S2ff00482x483S17630520x551
เข็ม,needle,257,M526x531S14c48475x469S1bb12498x485S26a02498x504S21b00488x507S21b00488x520S20500476x512
เนปาล,Nepal,596,M528x527S37806472x520S37800520x483S15a1a501x515S10e02492x474S27204475x492
ดาวเนปจูน,Neptune,277,M528x526S15438473x501S1fc20513x505S23602496x474
เนเธอร์แลนด์,Netherlands,405,M516x531S11522486x499S11528484x501S2a228488x469
ใหม่,new,260,M510x529S10020491x499S2df02491x472
จันทร์ดับ,new moon,282,M550x564S1dc20483x380S2880c510x410S1f426492x422S18510497x549S15d20531x506S22a03524x533S31600482x505S30a00482x460S15520523x465S26500525x448
วันปีใหม่,New Year's Day,265,
ง,"ง.งู, Ngo Ngu",84,M515x519S1f000486x504S1fc20500x481
ชื่อเล่น,nickname,604,
กลางคืน,nighttime,301,M557x574S2fc04493x535S18518482x554S2891b465x519S28903510x519S14c28443x495S14c20534x495S18510493x559S31b00482x483
ไม่ใช่,"no, not",616,M563x554S30142482x476S14c20522x515S23606546x515
ณ,"ณ.เณร, No Nen",100,M508x527S1fc20493x474S10020493x497
น,"น.หนู, No Nu",99,M508x510S1fc20493x491
ไม่ใช่,no/not,419,M529x533S15a19506x467S37600488x485S15a11471x467S2a613473x510S2a602510x510
สีหน้าท่าทาง,non-manual expression,652,
เสือก,nosy,395,M535x565S30a00482x483S14c18479x519S15010495x534S20e00522x536S22a04522x550
ไม่ได้,not be able to,236,M541x591S1f540522x515S30126482x476S14c50517x560S22a04523x542
ไม่ดี,not good,310,M557x551S30c00482x483S23602540x512S19220517x520
ไม่ตรงกัน,not in the same direction,182,M561x518S1bb12504x497S26512451x498S1bb1a469x497S2fc00493x482S26506535x497S21b00553x500S21b00440x501
ยัง,not yet,594,M539x570S30146482x476S19a20511x524S23602493x531
พฤศจิกายน,"พ.ย., November",251,M541x541S10120525x508S1002a501x499S20308464x487S21b00491x462S2c614481x515S22a11479x509S2df16459x460S10028481x472S20e00510x517
สระโอ,"โอ, vowel /o/, o, โ",136,M512x508S17e10489x493
อ,"อ.อ่าง, O Ang",122,M512x511S1ea10489x490
ตุลาคม,"ต.ค., October",250,M538x541S10120522x508S1002a498x499S20308467x487S2c614478x515S2df16462x460S22a11476x509S20e00507x517
สระอึ,"อึ, vowel /ɯ/, oe, ึ",134,M508x517S17620492x483S14a20493x502
สีเขียวขี้ม้า,olive (color),683,M536x594S14020507x518S35000482x483S21600497x530S20300493x561S26504493x579S2f900507x579S30c30489x489
เปิดใจ,open mind,155,M541x528S14710500x506S14718486x506S14728460x472S14720527x472S2d60f501x478S2d617477x478S2fb00493x473
สีส้ม,orange (color),685,M518x534S30004482x483S20302493x517S21802482x516
กล้วยไม้,orchid,393,M522x605S2ff00482x483S17630492x536S15530493x488S22a00493x518S14c28477x566S1a320495x566S21410505x597
องค์กร,organization,311,M513x522S15550493x479S22f04488x508
นกกางเขนบ้าน,Oriental Magpie-Robin,577,
นกขมิ้น (กลุ่ม),orioles,522,M543x641S33b00482x483S1f420462x508S22104462x498S15d27519x535S15d2f458x535S22e04519x561S22e14464x561S36d00479x595S1dc20519x590S24904489x605
นกกระจอกเทศ,ostrich,435,M558x602S2ff00482x483S1f420523x493S26a00531x476S11e50503x543S11e58473x532S2ea00513x577S2ea4c476x565
นกฮูก,owl,360,M551x518S30a00482x483S1d010502x474S1d018475x474S2a30c528x472S2a314449x472S2fc00492x462S34d10498x506
นกเค้า (กลุ่ม),owls,504,M545x518S31400482x483S16d10502x487S16d18480x486S2a308522x479S2a310454x479
ผัดไทย,Pad Thai,313,M552x533S1f410500x468S1f418471x468S22a06532x469S22a12453x469S14d12534x498S14d1a449x499S2890e504x503S2890e504x518S28916468x503S28916468x518S2fc00493x490
แพทองธาร ชินวัตร,Paethongtarn Shinawatra,427,M545x554S2ff20476x450S20352492x488S21600481x491S2ff00482x516S1de10523x524S26a00517x507S2ff03482x450
การพลิกฝ่ามือ,palm orientaion,648,
มะละกอ,papaya,79,M524x525S15a38478x498S15a41476x476S22f04499x487S20b00505x504
รัฐสภา,parliament,331,M508x551S11a20493x449S20320493x486S15550493x506S22a04494x536
นกแก้ว,parrots,508,M542x588S2ff00482x483S22e04519x570S22e14464x570S15d27519x543S15d2f458x543S1ea20485x499
ปู่,paternal grandfather,655,M559x561S32a00482x450S30350495x439S14250521x530S22f04487x505S20302492x487S2ff00482x526S22e00542x524
นกยูง,peacocks,493,M530x532S22e00473x486S37b13492x519S37b0b495x520S14c10489x469S1f419500x507S18511470x508
ดินสอ,pencil,454,M573x559S30a10482x483S10002510x492S20e00543x493S22106518x477S22a06558x493S1eb20484x534S2450a511x541
นกเพนกวิน,penguins,490,M552x615S33b00481x483S1f420461x508S22104461x498S36d00479x544S36d00479x583S15a57525x571S15a5f452x570S23604513x598S23610448x598
ระยะเวลา,period of time,187,M532x551S37b0e479x476S15a5a495x471S10a52487x450S20602483x481S2880a510x523S15a48468x524S15a40494x524S36d00479x515
ฟิลิปปินส์,Philippines,409,M523x535S37606478x467S14712501x465S20500483x467S20500483x495S2d205486x473
พ,"พ.พาน, Pho Phan",106,M516x512S14051485x488
ผ,"ผ.ผึ้ง, Pho Phueng",108,M516x528S14051485x472S10e20498x498
ภ,"ภ.สำเภา, Pho Samphao",111,M516x528S14051485x472S11e20490x498
พลศึกษา,physical education,444,M530x544S15a12471x487S15a1a503x501S37806498x492S37806471x507S26606498x457S26606498x473S26612473x512S26612473x528
สีชมพู,pink,687,M514x541S15d20486x459S23004487x489S1dc40490x511
พิธา ลิ้มเจริญรัตน์,Pita Limjaroenrat,426,M531x518S2ff00482x483S17710511x492
สถานที่,place,377,M508x522S15550493x478S22a04494x507
ดาวเคราะห์,planet,267,M546x668S10008499x510S33b00482x483S22a14484x534S20e00484x520S22104485x551S17718433x575S22a16456x576S15518474x568S26500532x620S15630494x570S26606513x573S22a04496x595S22a04515x595S22a04533x595S26500514x620S26500496x620S22b06514x644S15518474x637S10c20494x637S2f900498x663
เล่น,play,232,M528x532S19a02508x468S19a0a476x468S2a522473x501S23122511x498S2fb04500x526
เล่น,play,258,M533x534S19a02506x466S19a0a473x466S22f04507x496S22f14468x496S2fb04492x511S19a50505x514S19a58467x514
บวก,plus,326,M523x567S10018498x537S10012493x543S34d00482x468S34400482x498
ป,"ป.ปลา, Po Pla",107,M516x528S14051485x472S10020498x498
สถานีตำรวจ,police station,73,M537x608S2ff00482x483S15a11507x486S15a17501x527S15a1f478x527S22a02522x535S22a16465x535S15550495x564S22a04496x593
นกยางกรอก,pond herons,501,M553x621S26504539x517S1f420524x499S15a03506x537S15a05471x537S2ff00482x483S14c03506x594S14c0b467x595S22a04506x579S22a14481x579S21100506x563S21100481x563
เขียด,pond-frog,359,M566x607S20500495x513S36a00482x477S33d10491x498S10e54513x511S11213508x573S37906477x600S15a1a517x595S22a07524x564S20312477x585S2880a483x571S10e12536x557
ประวิตร วงษ์สุวรรณ,Prawit Wongsuwon,429,M526x521S37706475x513S15a1a499x509S15612477x498S22a04482x480
กุ้ง,"shrimp, prawn",590,
ประยุทธ์ จันทร์โอชา,Prayut Chan-o-cha,425,M540x559S19a20512x537S2ff00482x483S14051458x535S10020493x527S14711511x487
ประท้วง,protest,179,M549x533S2ff00482x483S20310528x493S37a06480x525S26a20522x475S20308528x518
บริสุทธิ์,pure,381,M532x525S15a37468x491S15a51473x502S26507507x487S21100493x499S2f807506x476
สีม่วง,"purple, violet",678,M518x520S1fd20503x489S23602483x481
สถานีรถไฟ,"railway station, train station",223,M529x547S15a4a502x478S15a42502x460S2e506472x454S15550510x504S22a04511x532
รุ้ง,rainbow,383,M535x525S14c04466x493S28a0a483x476S14c00512x494
สีแดง,red,126,M518x557S10000486x510S33b00482x483S22a04505x533S20e00505x519S22104506x550
นกกระแตแต้แว้ด,red-wattled lapwing,489,M594x657S33b00483x430S1f420463x455S22104463x445S15d27520x482S15d2f459x482S22e04520x508S22e14465x508S2ff01482x536S1ef10502x558S22a04453x605S21100534x558S21100453x589S37606474x589S10012470x594S26506549x558S1f410565x558
นกปรอดหัวโขน,Red-whiskered Bulbul,568,
ญาติ,relative,665,M526x514S19a20474x491S2e508503x487
ศาสนา,religion,368,M521x519S36d00479x492S20500479x499S21b00447x481S10011455x489
rice,,37,M517x515S18731493x485S21d00484x507
rice,,13,M521x515S18930502x486S20e00484x502S22810479x492
rice,,14,
ข้าว,rice,477,M520x515S18930501x486S22810480x490S20e00485x501
right,,42,M515x551S15a18484x469S1ae00499x492S20e00495x450S22b00499x521
สิทธิ,"สิทธิ์, rights",631,
สิทธิเสรีภาพ,rights and liberty,189,M565x520S18010500x505S18018470x505S1ce28435x490S1ce20543x490S2d610457x491S2d608514x491S2fc00492x480
ร,"ร.เรือ, Ro Ruea",114,M508x515S11a20493x485
ย่าง,roast,588,M520x525S15d30481x499S2a400495x476
นกพิราบป่า,rock pigeon,484,M543x630S33b00482x483S1f420462x508S22104462x498S15d27519x535S15d2f458x535S22e04519x561S22e14464x561S1f619481x591S1f613499x609S21000509x592S22f05522x604
จรวด,rocket,296,M514x532S15a1a487x520S10010491x490S22b00488x469
ห้อง,room,215,M530x531S15a40518x489S15a48475x489S15a42489x474S15a4a489x519S26505502x489S26511490x503S2fc01471x470
ฤ,Rue,171,M512x516S14c20489x485S21c00503x499
รัสเซีย,Russia,29,M540x529S10637461x506S10651483x493S20a00473x470S26504526x495
ดาวเทียม,satellite,297,M521x536S11509494x492S11521480x494S21100494x522S2df06479x464S2df12502x464
Saturday,,4,M547x517S30b10482x482S10a12521x487S21600523x475S21600513x475S20500501x469
ดาวเสาร์,Saturn,275,M529x527S15438488x497S1ed30472x473S1ed36510x501S2d607501x476
นกกระติ๊ดขี้หมู,Scaly-breasted Munia,586,
นกสีชมพูสวน,Scarlet-backed Flowerpecker,579,
โรงเรียน,school,71,M512x519S15a39489x496S15a5f488x496S20600489x482
วิทยาศาสตร์,science,441,M530x535S1f521507x496S1f529472x513S2e501507x466S2e51b470x487
กรรไกร,scissors,452,M527x508S10e02497x493S22714473x492
ไอ้สัตว์,scumbag,524,M543x541S34200482x483S1a320516x512S26500525x494S2f700526x484
second (noun),วินาที,398,M522x523S10001485x477S15b18478x481S26901503x504S21417499x482
กันยายน,"ก.ย., September",249,M539x534S10120523x501S1002a499x492S1ce28462x466S22a11477x502S2c614479x508S20e00508x510
กันยายน,September,620,M539x534S10028462x467S10012472x471S22a04488x506S21100488x489S2d205469x510S22a07507x498S1ce00517x466
